"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbol","Description"
"226976",298.286558481397,-0.140969124029169,0.0671845403004873,-2.09823753200773,0.035884167674152,0.21907409942598,"Kansl3","KAT8 regulatory NSL complex subunit 3"
"14084",196.174649838297,-0.0350809668570344,0.0649797300559437,-0.539875540061982,0.589282867369728,0.833621894714534,"Faf1","Fas-associated factor 1"
"76927",21.3829940790334,-0.114470480655242,0.177707712127727,-0.644150325749318,0.519477958905067,NA,"Tsacc","TSSK6 activating co-chaperone"
"67493",82.7276829239687,-0.112623425478854,0.0882056952283868,-1.27682713896471,0.201663281959438,0.518566839597485,"Mettl16","methyltransferase 16, N6-methyladenosine"
"75761",551.051138981735,0.0560542410029605,0.116760365034262,0.480079357293137,0.631170965909039,0.853315459690007,"Apol7a","apolipoprotein L 7a"
"66268",388.60065663621,-0.0355685766652582,0.0659468150211698,-0.53935245627617,0.589643679951451,0.833873708292836,"Pigyl","phosphatidylinositol glycan anchor biosynthesis, class Y-like"
"67039",762.125340908326,-0.320739326020889,0.0800702189801105,-4.00572560068257,6.18273909831366e-05,0.00542357007633803,"Rbm25","RNA binding motif protein 25"
"19165",2639.35936216281,0.0111722608304501,0.0944184362669773,0.118327111443144,0.905808476471672,0.969935538707331,"Psen2","presenilin 2"
"235674",5655.58496490901,-0.105963096037886,0.128317188045124,-0.825790353203675,0.408923027318061,0.716597152943271,"Acaa1b","acetyl-Coenzyme A acyltransferase 1B"
"76267",3225.55446573228,0.0220347516982737,0.072070409784486,0.305739231456638,0.759803200301067,0.911944500920661,"Fads1","fatty acid desaturase 1"
"56873",52.4036643132738,-0.0724562025298273,0.116984839868864,-0.619364035639562,0.535676568000717,0.804043654141254,"Lmbr1","limb region 1"
"27267",110.247305576426,0.411047938440967,0.130857465489881,3.14118829141431,0.0016826381594217,0.03972172417413,"Cars1","cysteinyl-tRNA synthetase 1"
"22413",30.5852291486264,0.242192389163943,0.165239667912345,1.46570367892787,0.142729031485325,NA,"Wnt2","wingless-type MMTV integration site family, member 2"
"56369",180.214955372475,-0.0584964819194303,0.0810833807673599,-0.721436148392299,0.470641212683157,0.760231443227314,"Apip","APAF1 interacting protein"
"27402",165.339219592073,-0.12439485079291,0.0951129174640408,-1.30786494736574,0.190919120529402,0.506140091071457,"Pdhx","pyruvate dehydrogenase complex, component X"
"234729",83.7434776323589,-0.131620149943516,0.0993054498651209,-1.32540711634946,0.185036157975088,0.498122625356963,"Vac14","Vac14 homolog (S. cerevisiae)"
"67605",532.453077304032,-0.0249007791259145,0.05514504278539,-0.451550635708486,0.651592739063725,0.863134702274764,"Akt1s1","AKT1 substrate 1"
