,Name,Term,ES,NES
82607,4ZJQV2_33_count,Positive Regulation of Epidermal Cell Differentiation (GO:0045606),11830.433913585759,0.3268560203568028
82608,4ZJQV2_15_count,Heterotypic Cell-Cell Adhesion (GO:0034113),11830.103414266898,0.32684688918774485
82609,4ZJQV2_22_count,Regulation of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266),11829.742688219467,0.3268369229023859
82610,4ZJQV2_7_count,Regulation of Cell Motility (GO:2000145),11829.66745134419,0.32683484422751935
82611,4ZJQV2_4_count,Immunoglobulin Mediated Immune Response (GO:0016064),11829.63949346479,0.3268340717959023
82612,4ZJQV2_14_count,Cardiac Muscle Contraction (GO:0060048),11829.56928570435,0.3268321320674576
82613,4ZJQV2_19_count,Calcium-Mediated Signaling (GO:0019722),11829.19240777691,0.32682171953141514
82614,4ZJQV2_20_count,Positive Regulation of Lymphocyte Proliferation (GO:0050671),11828.555444730126,0.32680412125834185
82615,4ZJQV2_29_count,Detection of Mechanical Stimulus (GO:0050982),11828.429216884582,0.32680063378429364
82616,4ZJQV2_11_count,Negative Regulation of Epithelial Cell Differentiation (GO:0030857),11828.343467406463,0.32679826466297734
82617,4ZJQV2_16_count,Brain Development (GO:0007420),11828.252273012433,0.3267957451073187
82618,4ZJQV2_9_count,Regulation of Axonogenesis (GO:0050770),11828.064817349517,0.3267905660063304
82619,4ZJQV2_27_count,Hormone Biosynthetic Process (GO:0042446),11827.379856522704,0.32677164163114786
82620,4ZJQV2_25_count,Regulatory ncRNA Processing (GO:0070918),11827.2442208877,0.3267678942348816
82621,4ZJQV2_7_count,Negative Regulation of Chondrocyte Differentiation (GO:0032331),11827.039143662372,0.326762228278229
82622,4ZJQV2_3_count,Negative Regulation of Striated Muscle Cell Differentiation (GO:0051154),11827.002272236867,0.32676120957954946
82623,4ZJQV2_23_count,Establishment or Maintenance of Apical/Basal Cell Polarity (GO:0035088),11826.94382620824,0.32675959480899563
82624,4ZJQV2_19_count,Cellular Response to Hormone Stimulus (GO:0032870),11826.524032064528,0.3267479965663458
82625,4ZJQV2_2_count,Apical Junction Assembly (GO:0043297),11826.193115559465,0.32673885387109847
82626,4ZJQV2_38_count,Supramolecular Fiber Organization (GO:0097435),11826.056353957927,0.32673507536617274
82627,4ZJQV2_12_count,Embryo Development Ending in Birth or Egg Hatching (GO:0009792),11825.75692277398,0.3267268025601311
82628,4ZJQV2_40_count,Positive Regulation of Axon Extension (GO:0045773),11825.664403802075,0.32672424640849834
82629,4ZJQV2_14_count,Response to Estradiol (GO:0032355),11825.634862289968,0.32672343022363537
82630,4ZJQV2_30_count,Regulation of Peptide Hormone Secretion (GO:0090276),11825.193327409928,0.32671123131911567
82631,4ZJQV2_5_count,Glycosphingolipid Biosynthetic Process (GO:0006688),11825.038827940036,0.32670696274517785
82632,4ZJQV2_28_count,Positive Regulation of Cell Development (GO:0010720),11824.829030392499,0.3267011663735511
82633,4ZJQV2_14_count,Outflow Tract Septum Morphogenesis (GO:0003148),11824.648913750505,0.3266961900380057
82634,4ZJQV2_11_count,Cellular Response to Steroid Hormone Stimulus (GO:0071383),11824.588775756456,0.32669452852114583
82635,4ZJQV2_40_count,Long-Term Synaptic Potentiation (GO:0060291),11824.581114926736,0.3266943168646391
82636,4ZJQV2_16_count,Regulation of Neural Precursor Cell Proliferation (GO:2000177),11824.12852498758,0.32668181252646805
82637,4ZJQV2_17_count,Kidney Development (GO:0001822),11823.636792409088,0.3266682267396018
82638,4ZJQV2_26_count,T Cell Activation (GO:0042110),11823.472718447407,0.32666369363772646
82639,4ZJQV2_33_count,Negative Regulation of BMP Signaling Pathway (GO:0030514),11823.201289755794,0.32665619449588607
82640,4ZJQV2_34_count,Positive Regulation of Calcium Ion Transmembrane Transport (GO:1904427),11823.127892527566,0.32665416664753333
82641,4ZJQV2_18_count,Negative Regulation of Cation Channel Activity (GO:2001258),11823.095936261048,0.32665328374685737
82642,4ZJQV2_6_count,Positive Regulation of Nervous System Process (GO:0031646),11822.831868979436,0.3266459879890344
82643,4ZJQV2_25_count,Positive Regulation of Phosphate Metabolic Process (GO:0045937),11822.622061624286,0.32664019134643896
82644,4ZJQV2_2_count,Filopodium Assembly (GO:0046847),11822.615187132957,0.3266400014152078
82645,4ZJQV2_19_count,Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001239),11822.493892528768,0.3266366502387501
82646,4ZJQV2_7_count,Positive Regulation of MAPK Cascade (GO:0043410),11822.069285578491,0.32662491902593094
82647,4ZJQV2_11_count,cGMP-mediated Signaling (GO:0019934),11822.033043630763,0.32662391771871846
82648,4ZJQV2_12_count,Ceramide Biosynthetic Process (GO:0046513),11821.899546620112,0.32662022940923213
82649,4ZJQV2_27_count,Digestive Tract Morphogenesis (GO:0048546),11821.728796281903,0.3266155118497217
82650,4ZJQV2_17_count,Regulation of Behavior (GO:0050795),11821.365186692608,0.32660546589670014
82651,4ZJQV2_2_count,Long-Term Synaptic Potentiation (GO:0060291),11821.353231955942,0.326605135606393
82652,4ZJQV2_19_count,Positive Regulation of Endothelial Cell Apoptotic Process (GO:2000353),11820.8701577088,0.32659178903541247
82653,4ZJQV2_34_count,Negative Regulation of Chondrocyte Differentiation (GO:0032331),11820.848471642548,0.32659118988398966
82654,4ZJQV2_16_count,Positive Regulation of MAPK Cascade (GO:0043410),11820.767869878167,0.3265889629857937
82655,4ZJQV2_7_count,Regulation of Neuron Projection Development (GO:0010975),11820.760816936345,0.3265887681242601
82656,4ZJQV2_10_count,Ameboidal-Type Cell Migration (GO:0001667),11820.522201022206,0.3265821755471274
82657,4ZJQV2_29_count,Regulation of Bone Remodeling (GO:0046850),11820.427468701018,0.32657955824418405
82658,4ZJQV2_20_count,Regulation of Dendritic Spine Development (GO:0060998),11820.393873317782,0.3265786300573274
82659,4ZJQV2_39_count,Positive Regulation of Lymphocyte Proliferation (GO:0050671),11820.28561909663,0.3265756391658545
82660,4ZJQV2_8_count,Negative Regulation of Axonogenesis (GO:0050771),11820.216770835621,0.3265737369982108
82661,4ZJQV2_39_count,Regulation of Neuron Projection Development (GO:0010975),11819.64256073186,0.3265578724888669
82662,4ZJQV2_29_count,Positive Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051281),11819.624435300182,0.3265573717120984
82663,4ZJQV2_5_count,Positive Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742),11819.589485907589,0.32655640611612274
82664,4ZJQV2_35_count,Transepithelial Transport (GO:0070633),11819.506611739715,0.3265541164350426
82665,4ZJQV2_14_count,Positive Regulation of Osteoclast Differentiation (GO:0045672),11819.313704858028,0.32654878672557397
82666,4ZJQV2_36_count,Positive Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742),11819.299856912741,0.32654840412893216
82667,4ZJQV2_21_count,Protein Localization to Cell Junction (GO:1902414),11819.220905134396,0.3265462228172188
82668,4ZJQV2_18_count,Positive Regulation of Epithelial Cell Differentiation (GO:0030858),11819.184922973865,0.32654522868751223
82669,4ZJQV2_4_count,Regulation of Calcium Ion Transmembrane Transporter Activity (GO:1901019),11819.02440813852,0.32654079391862106
82670,4ZJQV2_25_count,Cardiac Muscle Cell Differentiation (GO:0055007),11818.772485621888,0.32653383370128447
82671,4ZJQV2_34_count,Positive Regulation of Axon Extension (GO:0045773),11818.381474840564,0.32652303069703004
82672,4ZJQV2_16_count,Cellular Response to Hormone Stimulus (GO:0032870),11818.218439926848,0.3265185263023928
82673,4ZJQV2_40_count,Regulation of Dendrite Morphogenesis (GO:0048814),11817.972594252595,0.326511733978519
82674,4ZJQV2_4_count,Positive Regulation of Axonogenesis (GO:0050772),11817.836982110355,0.3265079872313204
82675,4ZJQV2_39_count,Superoxide Anion Generation (GO:0042554),11817.64578143982,0.3265027046617446
82676,4ZJQV2_19_count,Regulation of Bone Remodeling (GO:0046850),11817.10924023109,0.3264878808838913
82677,4ZJQV2_20_count,Regulation of Leukocyte Chemotaxis (GO:0002688),11817.015124942598,0.32648528062857723
82678,4ZJQV2_6_count,Cellular Response to Hormone Stimulus (GO:0032870),11817.004363469696,0.3264849833062447
82679,4ZJQV2_2_count,Negative Regulation of Signaling Receptor Activity (GO:2000272),11816.968999218392,0.3264840062483846
82680,4ZJQV2_38_count,Heterotypic Cell-Cell Adhesion (GO:0034113),11816.724944327583,0.3264772634010012
82681,4ZJQV2_31_count,Glycoprotein Biosynthetic Process (GO:0009101),11816.680151649201,0.3264760258507386
82682,4ZJQV2_25_count,Positive Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050731),11816.430385624866,0.3264691252138447
82683,4ZJQV2_9_count,Regulation of Sodium Ion Transmembrane Transport (GO:1902305),11816.12536178216,0.3264606978915614
82684,4ZJQV2_36_count,Regulation of Neuron Projection Development (GO:0010975),11815.931019941032,0.32645532853645204
82685,4ZJQV2_13_count,Negative Regulation of Calcium Ion Transmembrane Transporter Activity (GO:1901020),11815.597247524085,0.3264461069369144
82686,4ZJQV2_15_count,Lymphocyte Proliferation (GO:0046651),11815.543501115277,0.3264446220093606
82687,4ZJQV2_2_count,Positive Regulation of Monoatomic Ion Transport (GO:0043270),11815.47211274226,0.3264426496624733
82688,4ZJQV2_22_count,Cellular Response to Chemokine (GO:1990869),11815.465977012587,0.3264424801420485
82689,4ZJQV2_14_count,Response to Alcohol (GO:0097305),11815.428383666404,0.3264414414978521
82690,4ZJQV2_30_count,Inner Ear Morphogenesis (GO:0042472),11815.369310247137,0.32643980939349554
82691,4ZJQV2_21_count,Response to Amyloid-Beta (GO:1904645),11815.240120234303,0.32643624007948957
82692,4ZJQV2_19_count,Negative Regulation of Cation Channel Activity (GO:2001258),11815.023207254078,0.3264302471198063
82693,4ZJQV2_4_count,Regulation of Postsynapse Organization (GO:0099175),11814.85896171267,0.3264257092774568
82694,4ZJQV2_2_count,Ameboidal-Type Cell Migration (GO:0001667),11814.50460495421,0.3264159189653936
82695,4ZJQV2_36_count,Fc-gamma Receptor Signaling Pathway Involved in Phagocytosis (GO:0038096),11814.48302561662,0.32641532276271346
82696,4ZJQV2_2_count,Supramolecular Fiber Organization (GO:0097435),11814.424192040951,0.326413697284853
82697,4ZJQV2_4_count,Regulation of Leukocyte Chemotaxis (GO:0002688),11814.25486207939,0.3264090189680839
82698,4ZJQV2_38_count,Positive Regulation of Leukocyte Migration (GO:0002687),11813.83579295937,0.3263974407566823
82699,4ZJQV2_34_count,Chondrocyte Differentiation (GO:0002062),11813.77447969015,0.3263957467688439
82700,4ZJQV2_5_count,Regulation of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567),11813.694370717232,0.32639353348569017
82701,4ZJQV2_36_count,Filopodium Assembly (GO:0046847),11813.576064107787,0.32639026486276157
82702,4ZJQV2_39_count,Negative Regulation of Striated Muscle Cell Differentiation (GO:0051154),11813.338333094463,0.326383696734027
82703,4ZJQV2_2_count,Embryo Development Ending in Birth or Egg Hatching (GO:0009792),11813.2764348009,0.3263819865828991
82704,4ZJQV2_8_count,Glycosaminoglycan Biosynthetic Process (GO:0006024),11813.275430235397,0.3263819588283564
82705,4ZJQV2_23_count,Regulation of Long-Term Synaptic Potentiation (GO:1900271),11813.225525965772,0.3263805800529804
82706,4ZJQV2_3_count,Neutrophil Migration (GO:1990266),11813.037859037853,0.32637539511507696
82707,4ZJQV2_11_count,Regulation of Calcium-Mediated Signaling (GO:0050848),11812.97030534517,0.3263735287142913
82708,4ZJQV2_8_count,Non-Motile Cilium Assembly (GO:1905515),11812.91953116456,0.32637212590466214
82709,4ZJQV2_8_count,Signaling Receptor Ligand Precursor Processing (GO:0140448),11812.786831057983,0.3263684596123644
82710,4ZJQV2_14_count,"Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)",11812.561352154076,0.3263622299898718
82711,4ZJQV2_16_count,Neuron Projection Morphogenesis (GO:0048812),11812.461168062484,0.3263594620632074
82712,4ZJQV2_23_count,Non-Motile Cilium Assembly (GO:1905515),11812.307677210454,0.32635522135577244
82713,4ZJQV2_20_count,Transepithelial Transport (GO:0070633),11812.00607427417,0.3263468885476775
82714,4ZJQV2_18_count,Innate Immune Response in Mucosa (GO:0002227),11811.826133638257,0.32634191707489935
82715,4ZJQV2_29_count,Regulation of Insulin Secretion (GO:0050796),11811.432085507346,0.3263310301535202
82716,4ZJQV2_3_count,Ameboidal-Type Cell Migration (GO:0001667),11811.232379805962,0.32632551260350695
82717,4ZJQV2_38_count,Antimicrobial Humoral Response (GO:0019730),11810.95892105491,0.32631795737436203
82718,4ZJQV2_16_count,Cellular Defense Response (GO:0006968),11810.897404073934,0.32631625775829276
82719,4ZJQV2_38_count,Regulation of Dendrite Development (GO:0050773),11810.68082655446,0.326310274066855
82720,4ZJQV2_13_count,Regulation of Protein Processing (GO:0070613),11810.617251434709,0.3263085175876939
82721,4ZJQV2_11_count,Phosphatidylserine Metabolic Process (GO:0006658),11810.41321785083,0.32630288046518996
82722,4ZJQV2_27_count,Eye Development (GO:0001654),11809.638733014868,0.3262814826844189
82723,4ZJQV2_16_count,Neuromuscular Junction Development (GO:0007528),11809.567561165484,0.32627951631973434
82724,4ZJQV2_23_count,Regulation of Osteoclast Differentiation (GO:0045670),11809.512101316377,0.32627798405255787
82725,4ZJQV2_14_count,Regulation of BMP Signaling Pathway (GO:0030510),11809.077039922879,0.32626596400014657
82726,4ZJQV2_28_count,Response to Acidic pH (GO:0010447),11808.583092519191,0.3262523170211926
82727,4ZJQV2_17_count,Positive Regulation of Tyrosine Phosphorylation of STAT Protein (GO:0042531),11808.486258033125,0.3262496416387865
82728,4ZJQV2_8_count,Regulatory ncRNA Processing (GO:0070918),11808.423416866728,0.326247905437586
82729,4ZJQV2_15_count,Cellular Response to Fatty Acid (GO:0071398),11808.40920671367,0.3262475128337212
82730,4ZJQV2_5_count,Positive Regulation of MAP Kinase Activity (GO:0043406),11808.309156824402,0.326244748614853
82731,4ZJQV2_22_count,Regulation of B Cell Activation (GO:0050864),11808.308425833682,0.32624472841874524
82732,4ZJQV2_28_count,Blood Vessel Diameter Maintenance (GO:0097746),11808.30685180342,0.32624468493079956
82733,4ZJQV2_39_count,G2/M Transition of Mitotic Cell Cycle (GO:0000086),11807.958299665574,0.326235054991146
82734,4ZJQV2_21_count,Inner Ear Morphogenesis (GO:0042472),11807.86401181603,0.3262324499682453
82735,4ZJQV2_30_count,Positive Regulation of Insulin Secretion (GO:0032024),11807.73578084899,0.32622890715114505
82736,4ZJQV2_38_count,Glycoprotein Biosynthetic Process (GO:0009101),11807.58433000433,0.32622472280586007
82737,4ZJQV2_20_count,Establishment of Chromosome Localization (GO:0051303),11807.209153115098,0.32621435726679027
82738,4ZJQV2_20_count,Positive Regulation of MAP Kinase Activity (GO:0043406),11807.208376981347,0.3262143358234526
82739,4ZJQV2_8_count,Positive Regulation of Axonogenesis (GO:0050772),11806.592022654495,0.32619730693644167
82740,4ZJQV2_9_count,Skeletal Muscle Organ Development (GO:0060538),11806.582367840572,0.3261970401893317
82741,4ZJQV2_17_count,Regulatory ncRNA Processing (GO:0070918),11806.376197772515,0.32619134403917743
82742,4ZJQV2_40_count,Neuromuscular Junction Development (GO:0007528),11806.30033369473,0.32618924803570587
82743,4ZJQV2_30_count,Heterotypic Cell-Cell Adhesion (GO:0034113),11805.941314571402,0.32617932890993756
82744,4ZJQV2_21_count,Negative Regulation of Secretion by Cell (GO:1903531),11805.85543391672,0.32617695616442205
82745,4ZJQV2_16_count,Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051279),11805.539118891866,0.3261682168847846
82746,4ZJQV2_4_count,Cardiac Muscle Cell Differentiation (GO:0055007),11805.425122443696,0.32616506734473766
82747,4ZJQV2_31_count,Negative Regulation of Cell-Matrix Adhesion (GO:0001953),11805.39425100193,0.3261642144160393
82748,4ZJQV2_36_count,Non-Canonical Wnt Signaling Pathway (GO:0035567),11805.308137557393,0.32616183523891146
82749,4ZJQV2_15_count,Regulation of BMP Signaling Pathway (GO:0030510),11804.853410459029,0.32614927185444004
82750,4ZJQV2_39_count,Regulation of Non-Canonical Wnt Signaling Pathway (GO:2000050),11804.714436897844,0.3261454322365972
82751,4ZJQV2_27_count,Cilium Organization (GO:0044782),11804.666624163172,0.326144111246996
82752,4ZJQV2_12_count,Regulation of Peptide Hormone Secretion (GO:0090276),11804.509684111337,0.32613977524367166
82753,4ZJQV2_29_count,Positive Regulation of Cell Projection Organization (GO:0031346),11804.473067356681,0.3261387635811416
82754,4ZJQV2_5_count,Neuron Projection Morphogenesis (GO:0048812),11804.384350921857,0.3261363124875436
82755,4ZJQV2_18_count,Positive Regulation of Axon Extension (GO:0045773),11804.177786714634,0.3261306054479528
82756,4ZJQV2_34_count,Negative Regulation of Calcium Ion Transmembrane Transporter Activity (GO:1901020),11804.165747392708,0.32613027282068985
82757,4ZJQV2_12_count,Regulation of Bone Remodeling (GO:0046850),11804.085842733512,0.3261280651823983
82758,4ZJQV2_29_count,Positive Regulation of Neuron Projection Development (GO:0010976),11804.061901259513,0.32612740371765664
82759,4ZJQV2_21_count,Memory (GO:0007613),11803.921893999395,0.3261235355403609
82760,4ZJQV2_39_count,Negative Regulation of Chondrocyte Differentiation (GO:0032331),11803.81128584017,0.3261204796133334
82761,4ZJQV2_15_count,Proteoglycan Biosynthetic Process (GO:0030166),11803.654683738772,0.32611615294704066
82762,4ZJQV2_10_count,Cellular Response to Hormone Stimulus (GO:0032870),11803.560329231983,0.32611354608250664
82763,4ZJQV2_7_count,Cellular Response to Fatty Acid (GO:0071398),11803.49628388213,0.3261117766116378
82764,4ZJQV2_11_count,Positive Regulation of MAPK Cascade (GO:0043410),11803.181416815005,0.3261030773367631
82765,4ZJQV2_5_count,Autonomic Nervous System Development (GO:0048483),11803.06469172121,0.3260998524085895
82766,4ZJQV2_5_count,Branching Morphogenesis of an Epithelial Tube (GO:0048754),11802.469716863849,0.3260834142022219
82767,4ZJQV2_5_count,Non-Motile Cilium Assembly (GO:1905515),11802.299484047166,0.3260787109410058
82768,4ZJQV2_40_count,Regulation of Insulin Secretion Involved in Cellular Response to Glucose Stimulus (GO:0061178),11802.249356229488,0.3260773259893536
82769,4ZJQV2_28_count,Negative Regulation of Striated Muscle Cell Differentiation (GO:0051154),11802.161064752938,0.32607488663667494
82770,4ZJQV2_17_count,Determination of Heart Left/Right Asymmetry (GO:0061371),11801.974994203396,0.32606974580416004
82771,4ZJQV2_6_count,Superoxide Anion Generation (GO:0042554),11801.97014253804,0.3260696117603843
82772,4ZJQV2_18_count,Kidney Development (GO:0001822),11801.955775630628,0.32606921482564666
82773,4ZJQV2_20_count,Negative Regulation of Nervous System Development (GO:0051961),11801.685009744586,0.3260617339960671
82774,4ZJQV2_38_count,Regulation of Interleukin-4 Production (GO:0032673),11801.476106273625,0.32605596232635015
82775,4ZJQV2_19_count,Prostaglandin Biosynthetic Process (GO:0001516),11801.46161398894,0.32605556192763846
82776,4ZJQV2_20_count,Regulation of Cell Motility (GO:2000145),11801.407715065467,0.3260540727863477
82777,4ZJQV2_26_count,Positive Regulation of T Cell Proliferation (GO:0042102),11801.124652713206,0.3260462522250185
82778,4ZJQV2_12_count,Positive Regulation of T Cell Proliferation (GO:0042102),11800.29814771975,0.3260234172102642
82779,4ZJQV2_29_count,Positive Regulation of Smoothened Signaling Pathway (GO:0045880),11799.731151776377,0.3260077520166658
82780,4ZJQV2_14_count,Regulation of Cardiac Muscle Cell Proliferation (GO:0060043),11799.728239569358,0.32600767155703064
82781,4ZJQV2_29_count,Non-Motile Cilium Assembly (GO:1905515),11799.539255309686,0.32600245022335195
82782,4ZJQV2_22_count,Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050730),11799.322448247603,0.325996460190018
82783,4ZJQV2_23_count,Dendrite Morphogenesis (GO:0048813),11799.115981151619,0.3259907558334558
82784,4ZJQV2_23_count,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),11799.105714884117,0.3259904721928587
82785,4ZJQV2_24_count,B Cell Receptor Signaling Pathway (GO:0050853),11798.753521252078,0.3259807416445285
82786,4ZJQV2_35_count,Regulation of Vascular Endothelial Cell Proliferation (GO:1905562),11798.551381751862,0.32597515685253525
82787,4ZJQV2_33_count,Response to Estradiol (GO:0032355),11798.426771226379,0.3259717140624608
82788,4ZJQV2_9_count,Neutrophil Chemotaxis (GO:0030593),11798.160754140576,0.3259643644346578
82789,4ZJQV2_29_count,Superoxide Anion Generation (GO:0042554),11798.06296194482,0.32596166259226045
82790,4ZJQV2_8_count,Gliogenesis (GO:0042063),11797.61143570179,0.32594918764231684
82791,4ZJQV2_4_count,Sensory Perception of Pain (GO:0019233),11797.548955090675,0.3259474614026837
82792,4ZJQV2_37_count,Regulation of Plasma Membrane Bounded Cell Projection Organization (GO:0120035),11797.495413001183,0.32594598212014675
82793,4ZJQV2_37_count,Positive Regulation of Axon Extension (GO:0045773),11797.449211771534,0.3259447056538592
82794,4ZJQV2_27_count,Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051279),11797.29198865371,0.325940361829873
82795,4ZJQV2_20_count,Regulatory ncRNA Processing (GO:0070918),11797.21862610408,0.32593833493963464
82796,4ZJQV2_36_count,Regulation of Cardiac Muscle Contraction (GO:0055117),11797.110763781158,0.3259353548756848
82797,4ZJQV2_11_count,Skeletal Muscle Organ Development (GO:0060538),11797.09045990352,0.32593479391192887
82798,4ZJQV2_26_count,Mesoderm Development (GO:0007498),11796.80232219728,0.325926833126664
82799,4ZJQV2_5_count,Long-Term Memory (GO:0007616),11796.793156602122,0.32592657989588825
82800,4ZJQV2_24_count,Negative Regulation of Cell-Matrix Adhesion (GO:0001953),11796.396618760133,0.3259156241877629
82801,4ZJQV2_38_count,Positive Regulation of Dendritic Spine Development (GO:0060999),11796.249954166677,0.325911572078965
82802,4ZJQV2_5_count,Regulation of Calcium Ion Transmembrane Transport (GO:1903169),11795.6752092233,0.3258956927928556
82803,4ZJQV2_19_count,Response to Retinoic Acid (GO:0032526),11795.663651884875,0.325895373482028
82804,4ZJQV2_12_count,Positive Regulation of Receptor Internalization (GO:0002092),11795.476676725357,0.3258902076565822
82805,4ZJQV2_7_count,Regulation of Dendritic Spine Development (GO:0060998),11795.149234832032,0.32588116095931546
82806,4ZJQV2_17_count,Eosinophil Chemotaxis (GO:0048245),11795.13219754088,0.32588069024613414
82807,4ZJQV2_17_count,Eosinophil Migration (GO:0072677),11795.13219754088,0.32588069024613414
82808,4ZJQV2_26_count,Positive Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742),11795.027483041707,0.325877797151534
82809,4ZJQV2_17_count,Positive Regulation of MAP Kinase Activity (GO:0043406),11794.996725609963,0.32587694737275075
82810,4ZJQV2_22_count,Positive Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742),11794.881392987008,0.3258737609163256
82811,4ZJQV2_38_count,Positive Regulation of MAP Kinase Activity (GO:0043406),11794.659942123588,0.3258676425821672
82812,4ZJQV2_20_count,Negative Regulation of Chondrocyte Differentiation (GO:0032331),11794.102443212436,0.32585223977642197
82813,4ZJQV2_23_count,Female Meiotic Nuclear Division (GO:0007143),11793.890927418448,0.3258463959323863
82814,4ZJQV2_13_count,Protein Localization to Cilium (GO:0061512),11793.56050188958,0.3258372668020282
82815,4ZJQV2_37_count,Regulation of Systemic Arterial Blood Pressure (GO:0003073),11793.39352798757,0.3258326535794268
82816,4ZJQV2_29_count,Adaptive Imm Resp Based on Som Recomb of Imm Rcptrs Built Frm IgSF Domains (GO:0002460),11793.186006473483,0.3258269200909742
82817,4ZJQV2_8_count,Positive Regulation of Mitotic Nuclear Division (GO:0045840),11792.84732850804,0.32581756295895553
82818,4ZJQV2_40_count,Outflow Tract Septum Morphogenesis (GO:0003148),11792.35886159568,0.325804067397236
82819,4ZJQV2_38_count,Response to Calcium Ion (GO:0051592),11792.01729762035,0.32579463052936714
82820,4ZJQV2_5_count,Dopaminergic Neuron Differentiation (GO:0071542),11791.780751891973,0.3257880951481652
82821,4ZJQV2_10_count,Positive Regulation of Ion Transmembrane Transporter Activity (GO:0032414),11791.466784237418,0.3257794207226253
82822,4ZJQV2_2_count,Immunoglobulin Mediated Immune Response (GO:0016064),11791.412191507043,0.3257779124125564
82823,4ZJQV2_26_count,Negative Regulation of Nervous System Development (GO:0051961),11791.324459924726,0.32577548852886246
82824,4ZJQV2_16_count,Myoblast Fusion (GO:0007520),11791.23219117313,0.32577293929041773
82825,4ZJQV2_35_count,Heart Contraction (GO:0060047),11791.230107906817,0.32577288173309216
82826,4ZJQV2_29_count,Pulmonary Valve Development (GO:0003177),11790.96800756636,0.3257656403187162
82827,4ZJQV2_3_count,Positive Regulation of Protein Serine/Threonine Kinase Activity (GO:0071902),11790.9168969514,0.3257642282139425
82828,4ZJQV2_3_count,Response to Calcium Ion (GO:0051592),11790.875198051821,0.32576307613985384
82829,4ZJQV2_36_count,Embryo Development Ending in Birth or Egg Hatching (GO:0009792),11790.649304141836,0.32575683505140524
82830,4ZJQV2_28_count,Regulation of Lymphocyte Activation (GO:0051249),11790.648788365757,0.3257568208013348
82831,4ZJQV2_18_count,Heart Contraction (GO:0060047),11790.603516722953,0.32575557001804906
82832,4ZJQV2_17_count,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),11790.517317423626,0.32575318846889023
82833,4ZJQV2_2_count,Receptor Clustering (GO:0043113),11789.7250206434,0.3257312985725079
82834,4ZJQV2_2_count,Positive Regulation of Interleukin-2 Production (GO:0032743),11789.65941282715,0.32572948593318457
82835,4ZJQV2_39_count,Negative Regulation of BMP Signaling Pathway (GO:0030514),11789.38941661705,0.3257220263685237
82836,4ZJQV2_20_count,Regulation of Vasoconstriction (GO:0019229),11789.164273618066,0.32571580602654837
82837,4ZJQV2_11_count,Heart Contraction (GO:0060047),11789.146582914324,0.3257153172606193
82838,4ZJQV2_29_count,Positive Regulation of Leukocyte Proliferation (GO:0070665),11789.071119371489,0.32571323232328964
82839,4ZJQV2_34_count,Bicarbonate Transport (GO:0015701),11788.740081272204,0.32570408626858793
82840,4ZJQV2_29_count,Positive Regulation of Bone Mineralization (GO:0030501),11788.187072632321,0.32568880752187623
82841,4ZJQV2_29_count,Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036),11788.183190243293,0.3256887002576595
82842,4ZJQV2_2_count,Positive Regulation of Cell Projection Organization (GO:0031346),11787.8832657245,0.3256804138215629
82843,4ZJQV2_40_count,cGMP-mediated Signaling (GO:0019934),11787.86875473708,0.3256800129061244
82844,4ZJQV2_8_count,Positive Regulation of Cartilage Development (GO:0061036),11787.788584108373,0.32567779791951956
82845,4ZJQV2_18_count,Lung Development (GO:0030324),11787.630516095687,0.32567343075243593
82846,4ZJQV2_31_count,DNA Replication Checkpoint Signaling (GO:0000076),11787.509201053745,0.32567007901131567
82847,4ZJQV2_3_count,Positive Chemotaxis (GO:0050918),11786.725356194416,0.32564842262802757
82848,4ZJQV2_13_count,Negative Regulation of Secretion by Cell (GO:1903531),11786.534680897148,0.3256431545736772
82849,4ZJQV2_36_count,Regulation of Steroid Biosynthetic Process (GO:0050810),11786.386349190958,0.32563905640521335
82850,4ZJQV2_3_count,Adaptive Imm Resp Based on Som Recomb of Imm Rcptrs Built Frm IgSF Domains (GO:0002460),11786.278121940239,0.3256360662588905
82851,4ZJQV2_1_count,Positive Regulation of Cell Junction Assembly (GO:1901890),11785.960672968708,0.32562729565011495
82852,4ZJQV2_9_count,Cellular Response to Chemokine (GO:1990869),11785.845816292556,0.32562412234334087
82853,4ZJQV2_39_count,Antibacterial Humoral Response (GO:0019731),11785.722607790707,0.32562071828894334
82854,4ZJQV2_33_count,Positive Regulation of Mitotic Nuclear Division (GO:0045840),11785.633727810615,0.32561826267685046
